id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
229311,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-07-18,Oromo Rebels claim battlefield success over Ethiopian forces""",BBC Monitoring Africa,2016-07-18,Oromo Rebels claim battlefield success over Ethiopian forces,,2,Guradamole woreda,Oromiya state,Bale zone,6.333333,40.5,POINT (40.500000 6.333333),138682,Ethiopia,530,ETH,Africa,1,1,2016-06-23,2016-06-23,0,0,0,0,0,0,15
229312,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-07-18,Oromo Rebels claim battlefield success over Ethiopian forces""",BBC Monitoring Africa,2016-07-18,Oromo Rebels claim battlefield success over Ethiopian forces,,3,Bale zone,Oromiya state,Bale zone,7.0,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,ETH,Africa,1,1,2016-06-24,2016-06-24,0,5,0,0,5,5,5
229314,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-07-28,Oromo rebels attack Ethiopian troops in west - rebel radio""",BBC Monitoring Africa,2016-07-28,Oromo rebels attack Ethiopian troops in west - rebel radio,,2,Ibantu woreda,Oromiya state,East Welega zone,10.0,36.583333,POINT (36.583333 10.000000),144434,Ethiopia,530,ETH,Africa,1,1,2016-07-18,2016-07-18,0,0,0,0,0,0,1
229313,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-07-28,Oromo rebels attack Ethiopian troops in west - rebel radio""",BBC Monitoring Africa,2016-07-28,Oromo rebels attack Ethiopian troops in west - rebel radio,,2,Haro Maya woreda,Oromiya state,East Hararghe zone,9.39334,42.00967,POINT (42.009670 9.393340),143005,Ethiopia,530,ETH,Africa,1,1,2016-07-23,2016-07-23,0,0,0,0,0,0,2
229317,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south""",BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south,,1,Moyale town,Oromiya state,Borana zone,3.536615,39.0531,POINT (39.053100 3.536615),135079,Ethiopia,530,ETH,Africa,1,1,2016-07-28,2016-07-28,0,0,0,0,0,0,8
229315,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south""",BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2016-07-28,2016-07-28,0,0,0,0,0,0,2
229316,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south""",BBC Monitoring Africa,2016-08-07,Oromo rebels claim success over Ethiopian forces in south,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2016-07-28,2016-07-28,0,0,0,0,0,0,2
235361,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Africa Research Bulletin,2016-09-08,ETHIOPIA: Oromia and Amhara Discontent""",Africa Research Bulletin,2016-09-08,ETHIOPIA: Oromia and Amhara Discontent,,3,East Hararghe zone,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,ETH,Africa,1,1,2016-08-01,2016-08-01,0,0,0,0,0,0,3
235363,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Africa Research Bulletin,2016-09-08,ETHIOPIA: Oromia and Amhara Discontent""",Africa Research Bulletin,2016-09-08,ETHIOPIA: Oromia and Amhara Discontent,,3,West Hararghe zone,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,ETH,Africa,1,1,2016-08-01,2016-08-01,0,0,0,0,0,0,3
229286,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-08-12,Oromo rebels claim killing six Ethiopian soldiers in east - rebel radio""",BBC Monitoring Africa,2016-08-12,Oromo rebels claim killing six Ethiopian soldiers in east - rebel radio,,2,Gemechis woreda,Oromiya state,West Hararghe zone,8.849778,41.000991,POINT (41.000991 8.849778),142283,Ethiopia,530,ETH,Africa,1,1,2016-08-03,2016-08-03,0,0,0,0,0,0,2
229274,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Amnesty International,2016-08-08,Ethiopia: Dozens killed as police use excessive force against peaceful protesters"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Amnesty International;All Africa,2016-08-08;2016-08-09,Ethiopia: Dozens killed as police use excessive force against peaceful protesters;Anti-Government Protests Growing,AI,1,Gondar town,Amhara state,North Gondar zone,12.6,37.466666,POINT (37.466666 12.600000),148035,Ethiopia,530,ETH,Africa,1,1,2016-08-06,2016-08-06,0,0,6,0,6,6,6
229262,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,3,"""Agence France Presse,2016-08-06,7 dead as Ethiopian police and protesters clash: sources"";""Agence France Presse,2016-08-08,'About 50 killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;Agence France Presse;All Africa,2016-08-06;2016-08-08;2016-08-09,7 dead as Ethiopian police and protesters clash: sources;'About 50 killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"local sources, Diplomat ",1,Nekemte town,Oromiya state,East Welega zone,9.08333,36.55,POINT (36.550000 9.083330),142994,Ethiopia,530,ETH,Africa,1,2,2016-08-06,2016-08-07,0,0,15,0,15,15,15
229263,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",1,Adama town,Oromiya state,West Arsi zone,8.55,39.26667,POINT (39.266670 8.550000),142279,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,6,6,6
229276,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",6,Ethiopia,,,8.0,38.0,POINT (38.000000 8.000000),141557,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,6,6,6
229277,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",1,Aweday town,Oromiya state,East Hararghe zone,9.36043,42.04343,POINT (42.043430 9.360430),143005,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,5,6,6
229278,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",6,Ethiopia,,,8.0,38.0,POINT (38.000000 8.000000),141557,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,5,6,6
229279,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,6,6,5
229280,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",1,Asosa town,Oromiya state,West Arsi zone,7.1,39.2,POINT (39.200000 7.100000),140119,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,6,0,6,6,5
229281,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",1,Shashamene town,Oromiya state,West Arsi zone,7.2,38.6,POINT (38.600000 7.200000),140118,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,5,0,6,5,6
229282,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Agence France Presse,2016-08-08,'Dozens killed' in weekend Ethiopia protests"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;All Africa,2016-08-08;2016-08-09,'Dozens killed' in weekend Ethiopia protests;Anti-Government Protests Growing,"Anonymous diplomat; Merera Gudina, leader of the opposition Oromo People's Congress; AI",1,Ambo town,Oromiya state,West Shewa zone,8.98333,37.85,POINT (37.850000 8.983330),142276,Ethiopia,530,ETH,Africa,2,2,2016-08-06,2016-08-07,0,0,5,0,6,5,6
229285,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-08-12,Oromo rebels claim killing six Ethiopian soldiers in east - rebel radio""",BBC Monitoring Africa,2016-08-12,Oromo rebels claim killing six Ethiopian soldiers in east - rebel radio,,3,West Hararghe zone,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,ETH,Africa,1,1,2016-08-07,2016-08-07,0,0,0,0,0,0,4
229322,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-08-16,Ogaden rebels kill 15 Ethiopian troops, wound 18 - rebel radio""",BBC Monitoring Africa,2016-08-16,"Ogaden rebels kill 15 Ethiopian troops, wound 18 - rebel radio",,2,Warder woreda,Somali state,Warder zone,6.833333,45.5,POINT (45.500000 6.833333),139412,Ethiopia,530,ETH,Africa,1,1,2016-08-12,2016-08-12,0,0,0,0,0,0,15
229288,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-08-25,Ethiopian rebels kill seven government soldiers in southeast""",BBC Monitoring Africa,2016-08-25,Ethiopian rebels kill seven government soldiers in southeast,,1,Shinile village,Somali state,Gode zone,6.633635,43.583386,POINT (43.583386 6.633635),139408,Ethiopia,530,ETH,Africa,1,1,2016-08-20,2016-08-20,0,0,0,0,0,0,7
229289,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops""",BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops,,2,East Imi woreda,Somali state,Gode zone,6.454136,42.399339,POINT (42.399339 6.454136),138685,Ethiopia,530,ETH,Africa,1,1,2016-09-04,2016-09-04,0,0,0,0,0,0,4
229291,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops""",BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops,,2,Degehabur woreda,Somali state,Degehabur zone,8.166667,43.5,POINT (43.500000 8.166667),141568,Ethiopia,530,ETH,Africa,1,1,2016-09-04,2016-09-04,0,0,0,0,0,0,10
229292,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops""",BBC Monitoring Africa,2016-09-07,Ogaden rebels claim battlefiled success against Ethiopian troops,,2,Shinile village,Somali state,Gode zone,6.633635,43.583386,POINT (43.583386 6.633635),139408,Ethiopia,530,ETH,Africa,1,1,2016-09-04,2016-09-04,0,0,0,0,0,0,3
229318,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-09-12,Oromo rebels put over 26 Ethiopian soldiers out of action - rebel radio""",BBC Monitoring Africa,2016-09-12,Oromo rebels put over 26 Ethiopian soldiers out of action - rebel radio,,2,Haro Maya woreda,Oromiya state,East Hararghe zone,9.39334,42.00967,POINT (42.009670 9.393340),143005,Ethiopia,530,ETH,Africa,1,1,2016-09-04,2016-09-04,0,0,0,0,0,0,7
229319,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2016-09-12,Oromo rebels put over 26 Ethiopian soldiers out of action - rebel radio""",BBC Monitoring Africa,2016-09-12,Oromo rebels put over 26 Ethiopian soldiers out of action - rebel radio,,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,1,1,2016-09-04,2016-09-04,0,0,0,0,0,0,4
229323,2016,1,2016,2016,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,1,"""BBC Monitoring Africa,2016-09-12,Ogaden rebels claim battlefield successes over Ethiopian toops""",BBC Monitoring Africa,2016-09-12,Ogaden rebels claim battlefield successes over Ethiopian toops,,2,Gunagado village,Somali state,Degehabur zone,7.81667,43.9,POINT (43.900000 7.816670),140848,Ethiopia,530,ETH,Africa,1,1,2016-09-05,2016-09-05,0,0,0,0,0,0,6
237438,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,4,"""AllAfrica,2017-04-21,Fear of Investigation: What Does Ethiopia's Government Have to Hide? [opinion]"";""EurActiv.com,2017-04-21,Ethiopia admits 2016 unrest death toll reached 669"";""AllAfrica,2017-03-31,Ethiopia Extends State of Emergency By Four Months"";""Ethiopian Human Rights Commission,2017-04-19,Ethiopian Human Rights Commission Discloses its Investigation Findings""",AllAfrica;EurActiv.com;AllAfrica;Ethiopian Human Rights Commission,2017-04-21;2017-04-21;2017-03-31;2017-04-19,Fear of Investigation: What Does Ethiopia's Government Have to Hide? [opinion];Ethiopia admits 2016 unrest death toll reached 669;Ethiopia Extends State of Emergency By Four Months;Ethiopian Human Rights Commission Discloses its Investigation Findings,"Ethiopia's National Human Rights Commission's report, appointed by the government and given to parliament on 18 April,2017. ",3,Gedeo zone,SNNP state,Gedeo zone,6.12727,38.27716,POINT (38.277160 6.127270),138677,Ethiopia,530,ETH,Africa,1,1,2016-10-06,2016-10-06,0,0,34,0,34,34,34
236669,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action""",BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action,OLF,3,Bale zone,Oromiya state,Bale zone,7.0,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,ETH,Africa,1,1,2016-12-16,2016-12-16,0,0,0,0,0,0,12
236670,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action""",BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action,OLF ,3,Bale zone,Oromiya state,Bale zone,7.0,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,ETH,Africa,1,1,2016-12-17,2016-12-17,0,0,0,0,0,0,12
236672,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action""",BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action,OLF ,3,Bale zone,Oromiya state,Bale zone,7.0,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,ETH,Africa,1,1,2016-12-19,2016-12-19,0,0,0,0,0,0,9
236671,2016,1,2016,2016,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,1,"""BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action""",BBC Monitoring Africa,2017-01-15,Oromo rebels claim putting 95 Ethiopian soldiers out of action,OLF,2,Goro woreda,Oromiya state,Bale zone,6.75,40.583333,POINT (40.583333 6.750000),139402,Ethiopia,530,ETH,Africa,1,1,2016-12-18,2016-12-18,0,0,0,0,0,0,17
253258,2017,0,2017,2017,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,1,"""The Guardian,2017-05-16,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly""",The Guardian,2017-05-16,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly,Locals,2,Moyale town,Oromiya state,Borana zone,3.536615,39.0531,POINT (39.053100 3.536615),135079,Ethiopia,530,ETH,Africa,2,5,2017-01-01,2017-03-31,1,1,0,0,2,2,2
253254,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""Goodjoog News,2017-01-17,Relative calm returns after deadly clash between Oromo and Somali communities in Ethiopia""",Goodjoog News,2017-01-17,Relative calm returns after deadly clash between Oromo and Somali communities in Ethiopia,Elder Mohamed Mursal in Deka town,5,Oromiya - Somali border,Oromiya state,,7.92601,42.124925,POINT (42.124925 7.926010),140845,Ethiopia,530,ETH,Africa,1,3,2017-01-09,2017-01-15,0,0,0,3,3,3,3
253255,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""Goodjoog News,2017-01-17,Relative calm returns after deadly clash between Oromo and Somali communities in Ethiopia""",Goodjoog News,2017-01-17,Relative calm returns after deadly clash between Oromo and Somali communities in Ethiopia,Elder Mohamed Mursal in Deka town ,5,Oromiya - Somali border,Oromiya state,,7.92601,42.124925,POINT (42.124925 7.926010),140845,Ethiopia,530,ETH,Africa,2,3,2017-01-09,2017-01-15,0,0,0,27,27,27,27
253256,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""The Guardian,2017-05-16,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly"";""BBC Africa,2017-09-18,What is behind clashes in Ethiopia's Oromia and Somali regions?""",The Guardian;BBC Africa,2017-05-16;2017-09-18,Uneasy peace and simmering conflict: the Ethiopian town where three flags fly;What is behind clashes in Ethiopia's Oromia and Somali regions?,"Ibrahim Adam, a conflict-resolution field officer for Igad",2,Negēlē town,Oromiya state,Guji zone,5.31667,39.58333,POINT (39.583330 5.316670),137240,Ethiopia,530,ETH,Africa,2,5,2017-02-01,2017-03-31,0,0,101,0,101,101,101
253215,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,2,"""Tesfa News,2017-09-01,Conflict in Eastern Ethiopia Leaves Dozens Dead"";""Addis Standard,2017-03-03,NEWS: DESPITE NATIONWIDE STATE OF EMERGENCY, SEVERAL BORDER INCURSIONS LEAVE MORE THAN 100 DEAD IN EAST AND SOUTH EAST ETHIOPIA""",Tesfa News;Addis Standard,2017-09-01;2017-03-03,"Conflict in Eastern Ethiopia Leaves Dozens Dead;NEWS: DESPITE NATIONWIDE STATE OF EMERGENCY, SEVERAL BORDER INCURSIONS LEAVE MORE THAN 100 DEAD IN EAST AND SOUTH EAST ETHIOPIA",Residents,2,Bordele village,Oromiya state,West Hararghe zone,9.01322,40.38945,POINT (40.389450 9.013220),143001,Ethiopia,530,ETH,Africa,1,1,2017-02-22,2017-02-22,0,0,31,0,31,31,31
253301,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Seweyna woreda,Oromiya state,Bale zone,7.3333,41.3333,POINT (41.333300 7.333300),140123,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253302,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,3,Guji zone,Oromiya state,Guji zone,5.31667,39.58333,POINT (39.583330 5.316670),137240,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253296,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Deder woreda,Oromiya state,East Hararghe zone,9.25,41.33,POINT (41.330000 9.250000),143003,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253299,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,3,Bale zone,Oromiya state,Bale zone,7.0,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253300,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Meda Welabu woreda,Oromiya state,Bale zone,5.851402,40.099206,POINT (40.099206 5.851402),137961,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
253303,2017,1,2017,2017,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,1,"""Tesfa News,2017-09-15,Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia""",Tesfa News,2017-09-15,"Analysis: Rising Death Toll, Displacement and Protests in Eastern Ethiopia",Local residents,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,5,2017-03-01,2017-09-14,0,0,1,0,1,1,1
